city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop
Oklahoma City,1992,1399.654379,13.42858086,103.9063962,404.1782699,878.1411322,454255
New Orleans,2015,949.5561029,41.68286961,103.9530102,380.4832671,423.4369559,393447
Jacksonville,1993,1698.174949,18.59261353,103.9698948,536.0622332,1039.550207,672310
Tulsa,1990,1333.507577,15.5185651,104.0016118,419.0012578,794.9861422,367302
Seattle,1980,1057.335174,12.80755931,104.0868312,458.0227161,482.4180672,491897
Cincinnati,1994,1323.057721,10.35554962,104.1005251,580.7283222,627.8733244,366953
Portland,1987,2242.065269,16.88648953,104.1333521,938.2235925,1182.821835,390845
Kansas City,2007,1871.684628,20.10162488,104.305098,526.6625719,1220.615333,447725
Atlanta,1976,1646.402799,33.6759239,104.3078942,739.1209272,769.2980538,457300
Salt Lake City,1990,847.2138856,15.6312525,104.4167667,337.0098039,390.1560624,159936
Nashville,1987,1078.429964,20.32449389,104.4966403,482.4501075,471.158722,487097
St. Louis,2013,1593.719296,37.66915806,104.5319136,457.3663608,994.1518632,318563
Cincinnati,2005,1189.33985,25.13586092,104.6797246,738.1670548,321.3572092,314292
Buffalo,1992,1926.673243,22.99782731,104.7006349,907.2037668,891.7710143,330466
Dallas,1992,2071.735836,36.97822012,104.7238482,910.7917161,1019.242052,1046562
Columbus,1994,1043.589664,15.43543358,104.806594,555.5212546,367.8263822,647860
Cincinnati,2002,1275.230817,21.00380169,105.0190084,718.0299634,431.1780432,333273
Portland,1993,1856.49686,12.75036328,105.3004139,506.7170233,1231.729059,454889
Chicago,1995,2655.127934,29.96569582,105.316329,1094.111559,1425.73435,2749811
Memphis,1991,1422.301651,27.25889987,105.3258084,726.4738758,563.2430671,619981
Oklahoma City,1991,1128.222259,12.47146595,105.3393464,333.834419,676.577028,449025
New Orleans,1980,1465.143673,39.084841,105.4214977,833.152551,487.4847829,557761
Miami,1988,3325.72103,37.4627938,105.4603305,1641.691471,1541.106435,389720
Fort Worth,1989,1548.964995,26.24970672,105.4634235,586.5531812,830.6986836,430481
Kansas City,1995,2184.720424,24.01531594,105.4878364,750.983618,1304.233653,445549
Wichita,1990,720.0397354,5.920838391,105.5882846,354.921368,253.6092444,304011
Minneapolis,1984,1047.008893,7.280257559,105.6985542,469.1721538,464.8579271,370866
Kansas City,1988,1858.485991,29.94674396,105.7075365,777.4979272,945.3337833,447461
Portland,1982,1753.399171,9.735097189,106.0043916,760.1488388,877.5108438,369796
Cleveland,2005,1401.222529,23.97114746,106.3447269,815.8906916,455.0159626,458885
Columbus,1992,1093.109476,17.57310724,106.3717288,557.5184906,411.6461492,643028
Cincinnati,1990,1229.535216,13.46005933,106.5816943,443.0831777,666.4102846,364040
Minneapolis,2005,1454.247801,12.490798,106.8361872,686.7281285,648.1926878,376277
Fort Worth,1983,1201.928172,26.37459938,106.9113225,475.6847388,592.957511,424651
Portland,1992,1831.131639,10.04077427,106.9560738,586.2939066,1127.840884,458132
Portland,1979,1121.210258,9.593505934,107.0044893,439.5793617,565.0329008,406525
Miami,1981,3142.677737,58.86739139,107.0825881,1736.868367,1239.859391,356734
Oakland,1978,1639.634362,29.59518666,107.091861,846.3613176,656.5859969,327756
Jacksonville,1992,1739.421207,18.52691449,107.3958539,544.3599102,1069.138529,663899
Oakland,1977,1698.971892,27.70703641,107.8805886,895.1730806,668.2111866,339264
Minneapolis,2009,1108.677584,4.704431051,107.9405569,434.6371577,561.3954388,382618
Memphis,1982,1153.030778,18.48728545,108.0445453,667.3606975,359.13825,659913
Buffalo,1990,1607.628846,11.27625921,108.1911356,661.9468919,826.2145598,328123
Oakland,1979,1759.282361,30.75262703,108.2144328,891.2459456,729.0693559,344686
Oakland,1992,2626.357858,42.73659237,108.266034,1194.03449,1281.320742,386086
Cleveland,1981,2168.561184,40.65288889,108.3495451,1364.576154,654.982596,573145
Orlando,1985,2063.721176,16.89843337,108.4316142,635.0994543,1303.291674,142025
Columbus,1997,933.5171158,13.09761779,108.5231189,483.9881622,327.9082169,641338
Detroit,1979,1669.759255,35.90367647,108.7436573,906.5678309,618.54409,1258924
Chicago,1994,2793.618827,33.47018763,108.7602685,1210.528907,1440.859463,2802494
Kansas City,1991,2832.802359,30.80869399,108.8573854,1130.793176,1562.343104,438188
Portland,1981,1746.058379,10.28366683,109.060993,831.3532764,795.3604425,369518
Atlanta,1995,3646.463223,45.50659475,109.0674363,1300.895045,2190.994146,404337
Fort Worth,1981,1241.210393,28.35761716,109.1642784,580.2018661,523.4866318,398482
Detroit,1994,2687.220662,52.92076656,109.1674223,1249.3605,1275.771973,1022283
Oklahoma City,1985,975.7087302,13.75190216,109.3388942,357.3240151,495.2939187,443575
Kansas City,1987,1895.44131,29.47914182,109.3653658,737.878672,1018.71813,444382
Memphis,1992,1552.638484,27.98692883,109.4034491,849.3078801,565.9402256,628865
Fort Worth,1993,1506.130051,28.7025787,109.4150932,593.4743716,774.5380072,463373
Cleveland,1982,1635.351184,33.97544011,109.4183405,922.7381069,569.2192967,573944
Orlando,1979,1420.400774,13.99004238,109.451508,408.1800601,888.7791631,121515
Indianapolis,1992,1379.553295,17.8163619,109.5301339,436.7033252,815.5034742,493928
Jacksonville,1991,1628.883805,18.20922244,109.561372,588.5098276,912.6033832,653515
Detroit,1980,1945.002401,45.6851732,109.6611196,1121.58353,668.0725785,1197325
St. Louis,1979,2131.561714,52.42842531,109.8029285,1065.583014,903.7473464,505451
Orlando,1989,2086.805621,11.86039689,109.8647291,742.2111525,1222.869342,160197
Orlando,1990,2494.94514,18.21571044,109.901453,879.8188144,1487.009163,164693
Fort Worth,1987,1779.068019,31.22795249,110.1074473,756.4104047,881.3222146,432305
Minneapolis,2000,1151.017464,13.06786403,110.2927724,509.1239827,518.5328448,382618
Jacksonville,1990,1830.432871,27.64340014,110.5736006,622.4476974,1069.768172,636680
Memphis,1994,1568.331013,25.30336185,110.6027452,793.793515,638.6313905,628375
Nashville,1990,1378.399207,13.41166815,110.6963058,433.1768639,821.1143695,499565
Detroit,1995,2407.607764,47.62874049,110.69922,1010.330924,1238.948879,997297
Salt Lake City,1991,802.7362412,8.520324016,110.7642122,288.4738274,394.9778776,164313
Salt Lake City,1992,782.5125963,8.318281205,111.1084704,279.2565833,383.8292613,168304
Tampa,1979,1517.299596,13.34761889,111.1099086,473.299351,919.5427178,277203
Fort Worth,1984,1297.940721,28.32996072,111.1772408,495.1791453,663.2543745,420050
Dallas,1979,1298.194905,34.7983791,111.422823,505.0865709,646.887132,882225
Kansas City,1994,2435.269387,32.33968512,111.5946881,848.8028623,1442.532152,439089
Detroit,1996,2318.569608,42.7018285,111.643332,948.2200421,1216.004406,1002299
Tulsa,1991,1327.90268,11.32884675,111.6700608,396.2399018,808.6638704,370735
Orlando,1998,2252.006589,13.77205595,111.8290943,618.6407532,1507.764685,181527
Indianapolis,1990,1287.149803,11.99464791,111.8811124,339.5726183,823.7014243,483549
Chicago,1985,2001.139774,22.20857991,111.9432474,896.746443,970.2415033,2998841
Salt Lake City,2013,781.6195873,3.679446611,111.960304,221.2924319,444.6874047,190246
Cleveland,2013,1485.684039,14.90309136,112.0301351,898.2966794,460.4541332,389181
Nashville,1993,1784.101174,16.93766938,112.3337383,527.4039809,1127.425786,513648
Oklahoma City,1993,1416.55445,17.48832654,112.5811021,376.873437,909.6115843,457448
San Francisco,1980,1885.337091,16.31684343,112.5862197,1116.517096,639.9169324,674150
Indianapolis,1996,1970.090112,30.27639159,112.6069301,690.5141941,1136.692596,376531
Newark,1992,3500.345891,31.34638111,112.7749114,1941.674113,1414.550486,277544
Memphis,1999,1410.508468,19.34898852,112.8144416,609.1651895,669.1798488,609851
Fort Worth,1992,2018.647558,32.88469722,112.8396473,749.6851237,1123.23809,465262
Fort Worth,1988,1692.350695,22.40759178,112.9619833,719.5840042,837.3971157,432889
Orlando,1981,1747.268283,18.40779902,113.3920419,651.6360852,963.8323565,135812
Cincinnati,1995,1289.788158,13.89857929,113.412407,599.0287673,563.4484043,359749
Fort Worth,1985,1496.52844,30.15674439,113.7945902,617.2708618,735.3062441,424449
Dallas,1982,1344.804991,31.52611104,113.8442899,586.7359554,612.6986351,970624
Fort Worth,1982,1187.657666,24.95995502,113.8949404,541.1221317,507.6806386,412661
Minneapolis,2010,1062.267041,9.671230442,114.4864577,417.169832,520.9395208,382578
Indianapolis,1991,1445.058358,19.41184163,114.6320332,408.8746853,902.139798,489392
Memphis,1983,1137.643766,19.10110501,114.7570324,675.7579905,328.0276379,664883
Orlando,1982,1913.015983,24.43371277,114.9821778,581.3786363,1192.221456,139152
Kansas City,1989,2042.526139,31.78675628,115.1134674,868.2325428,1027.393372,440435
Dallas,1985,1440.047641,30.17643691,115.1917808,606.6366105,688.0428124,997467
Atlanta,1977,1724.960254,31.34226664,115.8301158,761.75335,816.0345219,440300
Kansas City,1980,1569.377776,29.53912255,115.9186779,646.5039777,777.4159981,446865
Salt Lake City,2014,754.8032937,3.638858854,115.9236463,233.4068036,401.8339849,192368
Cleveland,2004,1299.485138,17.08994938,115.9520616,712.5859906,453.8571367,462260
Minneapolis,1985,1422.354932,8.032773717,116.0597306,644.2838505,653.9785774,361021
Memphis,1981,1078.740735,20.33340672,116.1908955,625.5962428,316.6201903,654096
Cleveland,1998,1307.929512,16.34659628,116.2424624,678.88827,496.4521832,495516
Detroit,1993,2780.027096,56.76125569,116.5615423,1332.369993,1274.334305,1020062
Tampa,1991,3490.468203,19.48815746,116.580942,1047.488464,2306.91064,287354
Memphis,1993,1633.814285,31.98805779,117.1279894,866.9086773,617.7895606,618981
Jacksonville,1985,1214.794503,14.97486718,117.3031263,448.0813035,634.4352062,601007
Detroit,1992,2532.926997,56.98535046,117.3227803,1167.864476,1190.75439,1044128
Dallas,1991,2568.259037,48.62101089,117.4683623,1094.361713,1307.807951,1028362
Oklahoma City,1984,969.6094926,14.79798474,117.4732327,364.9410699,472.3972052,439249
Orlando,1986,2341.618568,9.596797412,117.9035111,842.4617156,1371.656544,145882
Orlando,1993,2342.317876,8.486658972,118.2474483,626.3154321,1589.268337,176748
Kansas City,1993,2517.29333,35.13784139,118.2744334,893.6035349,1470.27752,435428
Oklahoma City,1994,1402.862959,14.09149936,118.3685946,378.9529366,891.4499286,461271
Newark,1990,3881.971216,40.69456909,118.4502636,2187.696433,1535.12995,275221
Oakland,1984,1781.540916,32.0721987,118.8065795,884.0771295,746.5850081,358566
Denver,1978,1004.434174,19.97746871,118.8350458,486.4616608,379.1599989,485547
Portland,1986,2389.540738,12.48510608,118.8799231,1054.991464,1203.184245,368439
Kansas City,1990,2550.430056,27.83458436,118.9295877,1033.330189,1370.335694,434711
Dallas,1989,2130.640758,35.22964509,118.9376907,947.68749,1028.785932,996320
Memphis,1998,1498.902758,19.03210965,119.4885493,690.4518388,669.9302597,604242
Dallas,1981,1360.222689,31.79436514,119.602293,576.3528876,632.4731428,937273
Salt Lake City,1993,822.8665336,11.15154361,119.732363,292.2878272,399.6947999,170380
Newark,1989,3294.682943,34.0939144,119.8066525,1691.950331,1448.832044,313839
Memphis,1989,1233.333487,21.65629161,119.9543528,580.7265148,510.9963276,651081
Austin,1985,581.3481471,12.79310353,120.3043775,264.7188346,183.5318315,406469
Orlando,1987,2270.216306,17.97004992,120.4658902,684.8585691,1446.921797,150250
Oakland,1989,1516.495816,35.21655451,120.6644736,880.1408662,480.473922,366305
Minneapolis,2006,1698.365583,15.18776878,120.702794,806.8169101,755.65811,375302
Oklahoma City,1983,1061.681786,13.82339144,120.7847154,434.4170721,492.6566066,441281
Oakland,1991,2495.822313,39.21104225,121.0542244,1035.013619,1300.543428,379995
Chicago,1993,2839.122035,30.9071795,121.1547094,1261.708514,1425.351632,2788996
Memphis,1984,1398.881262,17.26071004,121.2832192,727.5465657,532.7907666,654666
Minneapolis,2007,1503.07079,12.66027368,121.7541213,678.8061631,689.8502317,371240
Chicago,1989,2462.63712,24.83050337,121.977338,1057.070001,1258.759278,2988260
Atlanta,1993,4041.183786,50.38758728,122.1216401,1500.457956,2368.216602,402877
Memphis,1980,1069.528666,23.56746264,122.1786879,596.3188244,327.4636914,644957
Chicago,1987,2265.087608,22.82713202,122.3189716,987.7952701,1132.146234,3018338
Cincinnati,1993,1533.316421,10.63855905,122.4798208,634.7673565,765.4306843,366591
Cleveland,1980,2002.245672,46.2755192,122.7610943,1187.796534,645.4125244,572657
Detroit,1986,2486.628798,59.07304546,123.1600068,1496.972962,807.4227834,1096947
Chicago,1988,2315.153134,22.04335193,123.4093718,967.7365485,1201.963862,2994100
Dallas,1986,1896.234879,34.13714672,123.4643203,913.832726,824.8006863,1016488
Chicago,1986,2294.591764,25.10734723,123.4722063,1029.534432,1116.477779,3003105
Oakland,1981,2023.374054,33.93378885,123.6570272,1103.135712,762.6475257,347736
Oakland,1982,1857.14928,26.41428844,123.9223532,897.523801,809.2888374,355868
Dallas,1980,1408.837201,35.44034912,124.5411641,553.6026948,695.252993,900104
Dallas,1987,1988.817235,31.98187628,124.759022,900.1462453,931.9300914,1009947
Memphis,1996,1984.560484,25.48976768,124.9156938,945.1795841,888.975438,631626
Cleveland,1983,1363.699161,25.88195381,125.2126954,719.6232427,492.9812688,571827
Memphis,1995,1769.348391,29.01096647,125.8210424,926.2672663,688.249116,623902
Memphis,1987,1338.901352,21.67586249,125.9625296,711.8171345,479.4458255,659720
Minneapolis,1988,1507.902781,15.07902781,126.1155054,703.2310244,663.4772238,364745
Minneapolis,1998,1525.444323,16.01661309,126.4760137,654.7480973,728.2035988,362124
Minneapolis,1999,1388.682086,13.2041388,126.7035446,588.8484024,659.9260006,355949
Indianapolis,1994,1700.490663,28.39848331,127.0043281,645.2766486,899.8112027,380302
Chicago,1991,3219.658841,32.90084432,127.1573173,1557.294775,1502.305905,2811478
Cleveland,2014,1339.234025,16.20974901,127.3623136,769.834429,425.8275334,388655
Portland,1985,2348.933947,11.69842017,127.5943967,954.3734408,1255.26769,367571
Kansas City,1992,2854.733635,34.00111524,127.8441933,1018.673412,1674.214914,441162
Tampa,1986,2780.261407,26.95969696,127.9732451,1198.512098,1426.816367,293030
Oakland,1980,2224.839912,38.97012586,128.1290502,1254.129505,803.6112317,338721
Dallas,1988,2076.500907,35.95927759,128.3137064,947.8118878,964.4160351,1017818
Cleveland,1997,1458.648797,15.50468765,128.467412,772.616708,542.059989,496624
Cleveland,2000,1262.742918,14.84104406,128.5527056,644.6447869,474.704381,478403
Cleveland,2002,1322.323666,16.62254765,128.6169625,677.9921625,499.0919933,481274
Detroit,1983,2168.877998,49.27916477,128.6356129,1437.762114,553.2011066,1176968
Denver,1979,1052.205252,13.56888367,128.6988057,464.0147037,445.9228588,486407
Memphis,1988,1332.565944,26.01149589,129.0110399,667.030429,510.5129796,668935
Fort Worth,1986,1819.47649,46.23828437,129.2360048,779.808666,864.193535,432542
Tampa,1980,1893.870321,16.3745911,129.5081296,698.5251704,1049.46243,268709
Chicago,1990,2971.844212,30.57053747,129.5745343,1334.757803,1476.941337,2783726
Cleveland,1996,1538.35609,20.76407774,129.6242911,818.8707164,569.0970045,496049
Detroit,1987,2544.884533,62.84796564,129.8186112,1382.746859,969.4710968,1091523
Atlanta,1978,1939.692982,31.57894737,129.8245614,903.2894737,875,4.56E+05
Cleveland,2001,1340.391393,16.06633519,130.1999111,688.1399148,505.9852315,479263
Cincinnati,1991,1578.217655,14.70896675,130.2015946,630.5788523,802.7282409,367123
Tampa,1990,3326.250379,22.14167098,130.7072835,1129.582344,2043.819081,280015
Cincinnati,1992,1566.916504,13.25373877,131.4554499,620.4913621,801.7159534,369707
Cleveland,1984,1316.500608,28.01065123,131.6141497,734.3818175,422.4939894,556931
Oakland,1983,1870.322125,27.04612192,131.9188396,907.7009692,803.6561941,362344
Newark,1979,3054.6074,40.84631022,132.0380726,1931.492189,950.2308291,315818
Chicago,1992,2973.700811,33.88752378,132.5143378,1357.195327,1450.103622,2832901
Minneapolis,1989,1540.541471,13.20382107,132.6122899,724.4879214,670.2374391,348384
Detroit,1988,2374.589818,57.88091439,133.1537093,1194.242459,989.3127355,1086714
Dallas,1990,2438.232277,44.39469766,133.482044,1049.284073,1211.071462,1006877
Detroit,1984,2343.498461,45.34039256,133.9923274,1618.846078,545.319663,1133647
Oakland,1988,1644.72432,30.4528226,135.4063005,854.0385337,624.8266636,367782
Minneapolis,1986,1642.299053,12.12639006,135.5950888,771.954967,722.6226074,362845
Memphis,1990,1488.030383,31.94956229,136.1542885,680.2799109,639.6466215,610337
Cleveland,1985,1204.850163,23.9871385,136.415406,640.6946382,403.7529801,546126
Cleveland,1987,1270.406497,26.45159996,136.8186205,645.9663134,461.1699634,548171
Indianapolis,1993,1665.770949,18.00261038,136.8727877,542.7257541,968.1697964,377723
Detroit,1989,2400.540978,60.02314354,136.9758917,1144.86451,1058.677432,1039599
Detroit,1991,2727.344665,59.34884188,137.7086136,1309.438106,1220.849103,1036246
Cleveland,2003,1323.525017,15.58343971,137.9027679,676.0651174,493.9736917,468446
Memphis,1985,1487.566947,18.63659555,137.9413589,766.2390434,564.7499488,654626
Atlanta,1983,2078.749986,31.42866696,137.9740769,791.7349293,1117.612313,448635
Oakland,1990,1570.215075,39.22179657,138.8881427,867.7150886,524.3900473,372242
Atlanta,1982,2377.222553,34.45907192,138.9698098,906.5909776,1297.202694,441103
Cleveland,1995,1646.218545,26.05671071,139.1711138,853.2057834,627.7849372,495074
Memphis,1986,1586.811156,24.3845181,139.1886468,881.3261543,541.9118371,660255
Tampa,1982,1960.683778,20.1674238,140.4883251,629.6338074,1170.394222,292551
Minneapolis,1993,1767.66437,15.81924602,141.2822317,866.7855838,743.7773087,366642
